2025-07-28,MY,Alor Setar,pm25,56.0
2025-07-28,MY,George Town,pm25,63.0
2025-07-28,MY,Ipoh,pm25,81.0
2025-07-28,MY,Johor Bahru,pm25,58.0
2025-07-28,MY,Klang,pm25,73.0
2025-07-28,MY,Kota Bharu,pm25,25.0
2025-07-28,MY,Kuala Lumpur,pm25,94.0
2025-07-28,MY,Kuantan,pm25,39.0
2025-07-28,MY,Kuching,pm25,67.0
2025-07-28,MY,Malacca,pm25,78.0
2025-07-28,MY,Miri,pm25,76.0
2025-07-28,MY,Seremban,pm25,96.0
2025-07-28,MY,Taiping,pm25,76.0
2025-07-28,Malaysia,Alor-Gajah,pm25,85.0
2025-07-28,Malaysia,Alor-Setar,pm25,56.0
2025-07-28,Malaysia,Bakar-Arang,pm25,64.0
2025-07-28,Malaysia,Balik-Pulau,pm25,63.0
2025-07-28,Malaysia,Balok-Baru,pm25,35.0
2025-07-28,Malaysia,Bandaraya-Melaka,pm25,75.0
2025-07-28,Malaysia,Banting,pm25,102.0
2025-07-28,Malaysia,Batu-Muda,pm25,120.0
2025-07-28,Malaysia,Batu-Pahat,pm25,62.0
2025-07-28,Malaysia,Bukit-Rambai,pm25,78.0
2025-07-28,Malaysia,Cheras,pm25,84.0
2025-07-28,Malaysia,Indera-Mahkota,pm25,54.0
2025-07-28,Malaysia,Jerantut,pm25,71.0
2025-07-28,Malaysia,Kangar,pm25,59.0
2025-07-28,Malaysia,Kemaman,pm25,32.0
2025-07-28,Malaysia,Kg.-Air Putih,pm25,87.0
2025-07-28,Malaysia,Kluang,pm25,74.0
2025-07-28,Malaysia,Kota-Bharu,pm25,25.0
2025-07-28,Malaysia,Kota-Kinabalu,pm25,65.0
2025-07-28,Malaysia,Kota-Tinggi,pm25,56.0
2025-07-28,Malaysia,Kuala-Selangor,pm25,100.0
2025-07-28,Malaysia,Kuala-Terengganu,pm25,68.0
2025-07-28,Malaysia,Langkawi,pm25,53.0
2025-07-28,Malaysia,Larkin-Lama,pm25,58.0
2025-07-28,Malaysia,Minden,pm25,61.0
2025-07-28,Malaysia,Nilai,pm25,108.0
2025-07-28,Malaysia,Paka,pm25,44.0
2025-07-28,Malaysia,Pasir-Gudang,pm25,67.0
2025-07-28,Malaysia,Pelabuhan-Kelang,pm25,73.0
2025-07-28,Malaysia,Pengerang,pm25,58.0
2025-07-28,Malaysia,Perai,pm25,95.0
2025-07-28,Malaysia,Petaling-Jaya,pm25,82.0
2025-07-28,Malaysia,Port-Dickson,pm25,96.0
2025-07-28,Malaysia,Putrajaya,pm25,81.0
2025-07-28,Malaysia,Rompin,pm25,52.0
2025-07-28,Malaysia,Segamat,pm25,59.0
2025-07-28,Malaysia,Shah-Alam,pm25,87.0
2025-07-28,Malaysia,Sri-Aman,pm25,82.0
2025-07-28,Malaysia,Tanah-Merah,pm25,82.0
2025-07-28,Malaysia,Tangkak,pm25,63.0
2025-07-28,Malaysia,Tanjung-Malim,pm25,94.0
2025-07-28,Malaysia,Temerloh,pm25,74.0
2025-07-29,MY,Alor Setar,pm25,66.0
2025-07-29,MY,George Town,pm25,79.0
2025-07-29,MY,Ipoh,pm25,86.0
2025-07-29,MY,Johor Bahru,pm25,61.0
2025-07-29,MY,Klang,pm25,74.0
2025-07-29,MY,Kota Bharu,pm25,77.0
2025-07-29,MY,Kuala Lumpur,pm25,84.0
2025-07-29,MY,Kuantan,pm25,56.0
2025-07-29,MY,Kuching,pm25,79.0
2025-07-29,MY,Malacca,pm25,75.0
2025-07-29,MY,Miri,pm25,88.0
2025-07-29,MY,Seremban,pm25,83.0
2025-07-29,MY,Taiping,pm25,91.0
2025-07-29,Malaysia,Alor-Gajah,pm25,77.0
2025-07-29,Malaysia,Alor-Setar,pm25,77.0
2025-07-29,Malaysia,Bakar-Arang,pm25,93.0
2025-07-29,Malaysia,Balik-Pulau,pm25,69.0
2025-07-29,Malaysia,Balok-Baru,pm25,50.0
2025-07-29,Malaysia,Bandaraya-Melaka,pm25,72.0
2025-07-29,Malaysia,Banting,pm25,78.0
2025-07-29,Malaysia,Batu-Muda,pm25,87.0
2025-07-29,Malaysia,Batu-Pahat,pm25,72.0
2025-07-29,Malaysia,Bukit-Rambai,pm25,72.0
2025-07-29,Malaysia,Cheras,pm25,83.0
2025-07-29,Malaysia,Indera-Mahkota,pm25,69.0
2025-07-29,Malaysia,Jerantut,pm25,70.0
2025-07-29,Malaysia,Kangar,pm25,63.0
2025-07-29,Malaysia,Kemaman,pm25,55.0
2025-07-29,Malaysia,Kg.-Air Putih,pm25,89.0
2025-07-29,Malaysia,Kluang,pm25,70.0
2025-07-29,Malaysia,Kota-Bharu,pm25,78.0
2025-07-29,Malaysia,Kota-Kinabalu,pm25,77.0
2025-07-29,Malaysia,Kota-Tinggi,pm25,58.0
2025-07-29,Malaysia,Kuala-Selangor,pm25,86.0
2025-07-29,Malaysia,Kuala-Terengganu,pm25,70.0
2025-07-29,Malaysia,Langkawi,pm25,55.0
2025-07-29,Malaysia,Larkin-Lama,pm25,59.0
2025-07-29,Malaysia,Minden,pm25,75.0
2025-07-29,Malaysia,Nilai,pm25,91.0
2025-07-29,Malaysia,Paka,pm25,62.0
2025-07-29,Malaysia,Pasir-Gudang,pm25,62.0
